,indicator,name,upperdistrict,value,year
0,thefts,Сокол,САО,479.0,2015
0,thefts,Сокол,САО,476.0,2014
0,thefts,Сокол,САО,677.0,2013
0,thefts,Сокол,САО,747.0,2012
0,thefts,Сокол,САО,637.0,2011
0,burglary,Сокол,САО,26.0,2015
0,burglary,Сокол,САО,20.0,2014
0,burglary,Сокол,САО,45.0,2013
0,burglary,Сокол,САО,34.0,2012
0,burglary,Сокол,САО,46.0,2011
0,carthefts,Сокол,САО,30.0,2015
0,carthefts,Сокол,САО,28.0,2014
0,carthefts,Сокол,САО,52.0,2013
0,carthefts,Сокол,САО,51.0,2012
0,carthefts,Сокол,САО,43.0,2011
0,fraud,Сокол,САО,109.0,2015
0,fraud,Сокол,САО,157.0,2014
0,fraud,Сокол,САО,200.0,2013
0,fraud,Сокол,САО,247.0,2012
0,fraud,Сокол,САО,,2011
0,hijacking,Сокол,САО,,2015
0,hijacking,Сокол,САО,,2014
0,hijacking,Сокол,САО,,2013
0,hijacking,Сокол,САО,,2012
0,hijacking,Сокол,САО,,2011
0,drugs,Сокол,САО,79.0,2015
0,drugs,Сокол,САО,122.0,2014
0,drugs,Сокол,САО,109.0,2013
0,drugs,Сокол,САО,62.0,2012
0,drugs,Сокол,САО,34.0,2011
0,publicplaces,Сокол,САО,514.0,2015
0,publicplaces,Сокол,САО,544.0,2014
0,publicplaces,Сокол,САО,613.0,2013
0,publicplaces,Сокол,САО,745.0,2012
0,publicplaces,Сокол,САО,533.0,2011
0,street,Сокол,САО,297.0,2015
0,street,Сокол,САО,410.0,2014
0,street,Сокол,САО,547.0,2013
0,street,Сокол,САО,621.0,2012
0,street,Сокол,САО,478.0,2011
0,population,Тимирязевский,САО,83324.0,2015
0,population,Тимирязевский,САО,83299.0,2014
0,population,Тимирязевский,САО,83243.0,2013
0,population,Тимирязевский,САО,82837.0,2012
0,population,Тимирязевский,САО,82794.0,2011
0,crimebook,Тимирязевский,САО,,2015
0,crimebook,Тимирязевский,САО,,2014
0,crimebook,Тимирязевский,САО,,2013
0,crimebook,Тимирязевский,САО,,2012
0,crimebook,Тимирязевский,САО,,2011
0,crimes,Тимирязевский,САО,2083.0,2015
0,crimes,Тимирязевский,САО,1644.0,2014
0,crimes,Тимирязевский,САО,1748.0,2013
0,crimes,Тимирязевский,САО,1773.0,2012
0,crimes,Тимирязевский,САО,,2011
0,economiccrimes,Тимирязевский,САО,,2015
0,economiccrimes,Тимирязевский,САО,16.0,2014
0,economiccrimes,Тимирязевский,САО,,2013
0,economiccrimes,Тимирязевский,САО,,2012
0,economiccrimes,Тимирязевский,САО,,2011
0,gravecrimes,Тимирязевский,САО,562.0,2015
0,gravecrimes,Тимирязевский,САО,462.0,2014
0,gravecrimes,Тимирязевский,САО,471.0,2013
0,gravecrimes,Тимирязевский,САО,,2012
0,gravecrimes,Тимирязевский,САО,,2011
0,murders,Тимирязевский,САО,,2015
0,murders,Тимирязевский,САО,0.0,2014
0,murders,Тимирязевский,САО,,2013
0,murders,Тимирязевский,САО,,2012
0,murders,Тимирязевский,САО,,2011
0,healthdamage,Тимирязевский,САО,,2015
0,healthdamage,Тимирязевский,САО,8.0,2014
0,healthdamage,Тимирязевский,САО,11.0,2013
0,healthdamage,Тимирязевский,САО,12.0,2012
0,healthdamage,Тимирязевский,САО,,2011
0,robbing,Тимирязевский,САО,104.0,2015
0,robbing,Тимирязевский,САО,137.0,2014
0,robbing,Тимирязевский,САО,141.0,2013
0,robbing,Тимирязевский,САО,164.0,2012
0,robbing,Тимирязевский,САО,,2011
0,banditry,Тимирязевский,САО,20.0,2015
0,banditry,Тимирязевский,САО,21.0,2014
0,banditry,Тимирязевский,САО,19.0,2013
0,banditry,Тимирязевский,САО,29.0,2012
0,banditry,Тимирязевский,САО,,2011
0,thefts,Тимирязевский,САО,1157.0,2015
0,thefts,Тимирязевский,САО,861.0,2014
0,thefts,Тимирязевский,САО,919.0,2013
0,thefts,Тимирязевский,САО,1055.0,2012
0,thefts,Тимирязевский,САО,,2011
0,burglary,Тимирязевский,САО,,2015
0,burglary,Тимирязевский,САО,38.0,2014
0,burglary,Тимирязевский,САО,41.0,2013
0,burglary,Тимирязевский,САО,60.0,2012
0,burglary,Тимирязевский,САО,,2011
0,carthefts,Тимирязевский,САО,,2015
0,carthefts,Тимирязевский,САО,72.0,2014
0,carthefts,Тимирязевский,САО,97.0,2013
0,carthefts,Тимирязевский,САО,90.0,2012
0,carthefts,Тимирязевский,САО,,2011
0,fraud,Тимирязевский,САО,252.0,2015
0,fraud,Тимирязевский,САО,139.0,2014
0,fraud,Тимирязевский,САО,,2013
0,fraud,Тимирязевский,САО,,2012
0,fraud,Тимирязевский,САО,,2011
0,hijacking,Тимирязевский,САО,6.0,2015
0,hijacking,Тимирязевский,САО,9.0,2014
0,hijacking,Тимирязевский,САО,20.0,2013
0,hijacking,Тимирязевский,САО,,2012
0,hijacking,Тимирязевский,САО,,2011
0,drugs,Тимирязевский,САО,,2015
0,drugs,Тимирязевский,САО,223.0,2014
0,drugs,Тимирязевский,САО,230.0,2013
0,drugs,Тимирязевский,САО,,2012
0,drugs,Тимирязевский,САО,,2011
0,publicplaces,Тимирязевский,САО,,2015
0,publicplaces,Тимирязевский,САО,,2014
0,publicplaces,Тимирязевский,САО,,2013
0,publicplaces,Тимирязевский,САО,,2012
0,publicplaces,Тимирязевский,САО,,2011
0,street,Тимирязевский,САО,,2015
0,street,Тимирязевский,САО,,2014
0,street,Тимирязевский,САО,,2013
0,street,Тимирязевский,САО,,2012
0,street,Тимирязевский,САО,,2011
0,population,Ховрино,САО,85325.0,2015
0,population,Ховрино,САО,84384.0,2014
0,population,Ховрино,САО,83910.0,2013
0,population,Ховрино,САО,83017.0,2012
0,population,Ховрино,САО,81711.0,2011
0,crimebook,Ховрино,САО,,2015
0,crimebook,Ховрино,САО,15776.0,2014
0,crimebook,Ховрино,САО,15492.0,2013
0,crimebook,Ховрино,САО,15134.0,2012
0,crimebook,Ховрино,САО,16981.0,2011
0,crimes,Ховрино,САО,985.0,2015
0,crimes,Ховрино,САО,1247.0,2014
0,crimes,Ховрино,САО,1329.0,2013
0,crimes,Ховрино,САО,1270.0,2012
0,crimes,Ховрино,САО,1335.0,2011
0,economiccrimes,Ховрино,САО,23.0,2015
0,economiccrimes,Ховрино,САО,43.0,2014
0,economiccrimes,Ховрино,САО,,2013
0,economiccrimes,Ховрино,САО,,2012
0,economiccrimes,Ховрино,САО,,2011
0,gravecrimes,Ховрино,САО,235.0,2015
0,gravecrimes,Ховрино,САО,278.0,2014
0,gravecrimes,Ховрино,САО,270.0,2013
0,gravecrimes,Ховрино,САО,256.0,2012
0,gravecrimes,Ховрино,САО,275.0,2011
0,murders,Ховрино,САО,0.0,2015
0,murders,Ховрино,САО,1.0,2014
0,murders,Ховрино,САО,,2013
0,murders,Ховрино,САО,,2012
0,murders,Ховрино,САО,,2011
0,healthdamage,Ховрино,САО,3.0,2015
0,healthdamage,Ховрино,САО,,2014
0,healthdamage,Ховрино,САО,5.0,2013
0,healthdamage,Ховрино,САО,5.0,2012
0,healthdamage,Ховрино,САО,7.0,2011
0,robbing,Ховрино,САО,36.0,2015
0,robbing,Ховрино,САО,,2014
0,robbing,Ховрино,САО,45.0,2013
0,robbing,Ховрино,САО,55.0,2012
0,robbing,Ховрино,САО,71.0,2011
0,banditry,Ховрино,САО,6.0,2015
0,banditry,Ховрино,САО,13.0,2014
0,banditry,Ховрино,САО,8.0,2013
0,banditry,Ховрино,САО,12.0,2012
0,banditry,Ховрино,САО,4.0,2011
0,thefts,Ховрино,САО,533.0,2015
0,thefts,Ховрино,САО,756.0,2014
0,thefts,Ховрино,САО,778.0,2013
0,thefts,Ховрино,САО,795.0,2012
0,thefts,Ховрино,САО,809.0,2011
0,burglary,Ховрино,САО,,2015
0,burglary,Ховрино,САО,42.0,2014
0,burglary,Ховрино,САО,31.0,2013
0,burglary,Ховрино,САО,41.0,2012
0,burglary,Ховрино,САО,68.0,2011
0,carthefts,Ховрино,САО,,2015
0,carthefts,Ховрино,САО,69.0,2014
0,carthefts,Ховрино,САО,64.0,2013
0,carthefts,Ховрино,САО,90.0,2012
0,carthefts,Ховрино,САО,85.0,2011
0,fraud,Ховрино,САО,103.0,2015
0,fraud,Ховрино,САО,80.0,2014
0,fraud,Ховрино,САО,85.0,2013
0,fraud,Ховрино,САО,134.0,2012
0,fraud,Ховрино,САО,86.0,2011
0,hijacking,Ховрино,САО,11.0,2015
0,hijacking,Ховрино,САО,13.0,2014
0,hijacking,Ховрино,САО,21.0,2013
0,hijacking,Ховрино,САО,24.0,2012
0,hijacking,Ховрино,САО,,2011
0,drugs,Ховрино,САО,76.0,2015
0,drugs,Ховрино,САО,82.0,2014
0,drugs,Ховрино,САО,88.0,2013
0,drugs,Ховрино,САО,77.0,2012
0,drugs,Ховрино,САО,58.0,2011
0,publicplaces,Ховрино,САО,606.0,2015
0,publicplaces,Ховрино,САО,671.0,2014
0,publicplaces,Ховрино,САО,698.0,2013
0,publicplaces,Ховрино,САО,713.0,2012
0,publicplaces,Ховрино,САО,73.0,2011
0,street,Ховрино,САО,407.0,2015
0,street,Ховрино,САО,509.0,2014
0,street,Ховрино,САО,618.0,2013
0,street,Ховрино,САО,686.0,2012
0,street,Ховрино,САО,65.0,2011
0,population,Хорошевский,САО,67448.0,2015
0,population,Хорошевский,САО,65227.0,2014
0,population,Хорошевский,САО,63495.0,2013
0,population,Хорошевский,САО,61528.0,2012
0,population,Хорошевский,САО,57773.0,2011
0,crimebook,Хорошевский,САО,26075.0,2015
0,crimebook,Хорошевский,САО,,2014
0,crimebook,Хорошевский,САО,,2013
0,crimebook,Хорошевский,САО,,2012
0,crimebook,Хорошевский,САО,,2011
0,crimes,Хорошевский,САО,1724.0,2015
0,crimes,Хорошевский,САО,1329.0,2014
0,crimes,Хорошевский,САО,1138.0,2013
0,crimes,Хорошевский,САО,1421.0,2012
0,crimes,Хорошевский,САО,,2011
0,economiccrimes,Хорошевский,САО,,2015
0,economiccrimes,Хорошевский,САО,28.0,2014
0,economiccrimes,Хорошевский,САО,,2013
0,economiccrimes,Хорошевский,САО,,2012
0,economiccrimes,Хорошевский,САО,,2011
0,gravecrimes,Хорошевский,САО,327.0,2015
0,gravecrimes,Хорошевский,САО,353.0,2014
0,gravecrimes,Хорошевский,САО,344.0,2013
0,gravecrimes,Хорошевский,САО,293.0,2012
0,gravecrimes,Хорошевский,САО,,2011
0,murders,Хорошевский,САО,,2015
0,murders,Хорошевский,САО,3.0,2014
0,murders,Хорошевский,САО,,2013
0,murders,Хорошевский,САО,,2012
0,murders,Хорошевский,САО,,2011
0,healthdamage,Хорошевский,САО,,2015
0,healthdamage,Хорошевский,САО,4.0,2014
0,healthdamage,Хорошевский,САО,,2013
0,healthdamage,Хорошевский,САО,,2012
0,healthdamage,Хорошевский,САО,,2011
0,robbing,Хорошевский,САО,75.0,2015
0,robbing,Хорошевский,САО,81.0,2014
0,robbing,Хорошевский,САО,66.0,2013
0,robbing,Хорошевский,САО,63.0,2012
0,robbing,Хорошевский,САО,,2011
0,banditry,Хорошевский,САО,14.0,2015
0,banditry,Хорошевский,САО,17.0,2014
0,banditry,Хорошевский,САО,18.0,2013
0,banditry,Хорошевский,САО,,2012
0,banditry,Хорошевский,САО,,2011
0,thefts,Хорошевский,САО,,2015
0,thefts,Хорошевский,САО,698.0,2014
0,thefts,Хорошевский,САО,621.0,2013
0,thefts,Хорошевский,САО,991.0,2012
0,thefts,Хорошевский,САО,,2011
0,burglary,Хорошевский,САО,31.0,2015
0,burglary,Хорошевский,САО,20.0,2014
0,burglary,Хорошевский,САО,33.0,2013
0,burglary,Хорошевский,САО,43.0,2012
0,burglary,Хорошевский,САО,,2011
0,carthefts,Хорошевский,САО,64.0,2015
0,carthefts,Хорошевский,САО,73.0,2014
0,carthefts,Хорошевский,САО,85.0,2013
0,carthefts,Хорошевский,САО,98.0,2012
